label,language,comment
academic_pressure,english,I feel like dropping out every single day
academic_pressure,bangla,কাল ছয়টি অ্যাসাইনমেন্ট জমা দিতে হবে আর মাত্র ২ ঘণ্টা ঘুমিয়েছি
academic_pressure,bangla,গ্রেড নিয়ে এত স্ট্রেস যে ফোকাস করতে পারছি না
academic_pressure,english,The syllabus is so huge there is no way I can finish it
academic_pressure,bangla,মনে হয় আমার পুরো ভবিষ্যৎ এই একটি পরীক্ষার উপর নির্ভর করছে
academic_pressure,bangla,প্রতিদিন রাত জেগে অ্যাসাইনমেন্ট করি
academic_pressure,bangla,মনে হয় এমন এক দৌড়ে আছি যা কখনো শেষ হয় না
academic_pressure,english,My eyes hurt from staring at books and screens all day
academic_pressure,bangla,সারাক্ষণ পড়ে আমার ব্রেন ফ্রাই হয়ে গেছে
academic_pressure,english,I feel like dropping out every single day
academic_pressure,bangla,আক্ষরিক অর্থেই কফি আর এনার্জি ড্রিংকে বেঁচে আছি
academic_pressure,english,My parents expect me to get straight A's or I am a failure
academic_pressure,bangla,যতই পড়ি মনে হয় যথেষ্ট না
academic_pressure,bangla,আমাদের শিক্ষকরা এত চাপ দেয় এটা অস্বাস্থ্যকর
academic_pressure,bangla,শেষ কবে ৪ ঘণ্টার বেশি ঘুমিয়েছি মনে নেই
academic_pressure,english,Every semester the pressure gets worse and worse
academic_pressure,english,I have three exams next week and I have not studied anything
academic_pressure,english,I cry before every exam from the sheer stress
academic_pressure,bangla,সারাক্ষণ পড়ে আমার ব্রেন ফ্রাই হয়ে গেছে
academic_pressure,english,I have to maintain a CGPA of 3.8 or my scholarship will be gone
academic_pressure,english,I have no social life because of academic pressure
academic_pressure,english,I cry before every exam from the sheer stress
academic_pressure,english,My teachers put so much pressure on us it is unhealthy
academic_pressure,bangla,পরের সপ্তাহে তিনটি পরীক্ষা আর আমি কিছুই পড়িনি
academic_pressure,english,I am literally surviving on coffee and energy drinks
academic_pressure,english,I feel like my whole future depends on this one exam
academic_pressure,bangla,পরের সপ্তাহে তিনটি পরীক্ষা আর আমি কিছুই পড়িনি
academic_pressure,bangla,মনে হয় এমন এক দৌড়ে আছি যা কখনো শেষ হয় না
academic_pressure,english,I am so scared of disappointing my parents
academic_pressure,english,I feel like I am in a race that never ends
academic_pressure,english,I am literally surviving on coffee and energy drinks
academic_pressure,english,The syllabus is so huge there is no way I can finish it
academic_pressure,bangla,সংসারের চাপে শ্বাস বন্ধ হয়ে আসে ভালো রেজাল্ট করতে হবে
academic_pressure,bangla,প্রতিদিন রাত জেগে অ্যাসাইনমেন্ট করি
academic_pressure,bangla,আমাদের শিক্ষকরা এত চাপ দেয় এটা অস্বাস্থ্যকর
academic_pressure,english,I feel like my whole future depends on this one exam
academic_pressure,english,I have no social life because of academic pressure
academic_pressure,bangla,গ্রেড নিয়ে এত স্ট্রেস যে ফোকাস করতে পারছি না
academic_pressure,bangla,যতই পড়ি মনে হয় যথেষ্ট না
academic_pressure,bangla,সিলেবাস এত বিশাল শেষ করা সম্ভব না
academic_pressure,english,I feel like no matter how hard I study it is never enough
academic_pressure,english,The competition in my class is destroying my mental health
academic_pressure,english,I feel like I am in a race that never ends
academic_pressure,bangla,এক বিষয়ে ফেল করেছি আর পরিবার আমাকে ব্যর্থ মনে করায়
academic_pressure,bangla,পরীক্ষার জন্য পড়তে পড়তে তিন দিন খাইনি
academic_pressure,bangla,এক বিষয়ে ফেল করেছি আর পরিবার আমাকে ব্যর্থ মনে করায়
academic_pressure,bangla,রিসার্চ পেপার অ্যাসাইনমেন্ট প্রেজেন্টেশন পরীক্ষা শেষ হয় না
academic_pressure,english,Every semester the pressure gets worse and worse
academic_pressure,english,My brain is completely fried from studying all the time
academic_pressure,english,I cannot remember the last time I slept more than 4 hours
academic_pressure,bangla,আক্ষরিক অর্থেই কফি আর এনার্জি ড্রিংকে বেঁচে আছি
academic_pressure,bangla,গতকাল লাইব্রেরিতে মানসিক ভেঙে পড়েছিলাম
academic_pressure,bangla,ক্লাসের প্রতিযোগিতা আমার মানসিক স্বাস্থ্য ধ্বংস করছে
academic_pressure,bangla,একাডেমিক চাপে আমার কোনো সামাজিক জীবন নেই
academic_pressure,bangla,সংসারের চাপে শ্বাস বন্ধ হয়ে আসে ভালো রেজাল্ট করতে হবে
academic_pressure,english,I got 30 percent on my midterm and now I want to disappear
academic_pressure,bangla,সারাদিন বই আর স্ক্রিনের দিকে তাকিয়ে চোখ ব্যাথা করে
academic_pressure,bangla,মনে হয় আমার পুরো ভবিষ্যৎ এই একটি পরীক্ষার উপর নির্ভর করছে
academic_pressure,bangla,সারাক্ষণ পড়ে আমার ব্রেন ফ্রাই হয়ে গেছে
academic_pressure,english,I feel like dropping out every single day
academic_pressure,english,I am failing two courses and I do not know what to do
academic_pressure,english,My brain is completely fried from studying all the time
academic_pressure,english,I cannot focus because I am so stressed about grades
academic_pressure,english,I have three exams next week and I have not studied anything
academic_pressure,bangla,প্রতিদিন রাত জেগে অ্যাসাইনমেন্ট করি
academic_pressure,english,I failed one subject and my family made me feel like a failure
academic_pressure,english,I have three exams next week and I have not studied anything
academic_pressure,bangla,১২ ঘণ্টা পড়ছি কিন্তু কিছুই মাথায় থাকছে না
academic_pressure,bangla,পরের সপ্তাহে তিনটি পরীক্ষা আর আমি কিছুই পড়িনি
academic_pressure,bangla,আমার বাবা মা আশা করে আমি সোজা এ পাব নইলে আমি ব্যর্থ
academic_pressure,bangla,প্রতিদিন রাত জেগে অ্যাসাইনমেন্ট করি
academic_pressure,english,I am literally surviving on coffee and energy drinks
academic_pressure,english,My teachers put so much pressure on us it is unhealthy
academic_pressure,bangla,১২ ঘণ্টা পড়ছি কিন্তু কিছুই মাথায় থাকছে না
academic_pressure,bangla,সংসারের চাপে শ্বাস বন্ধ হয়ে আসে ভালো রেজাল্ট করতে হবে
academic_pressure,bangla,প্রতিটি পরীক্ষার আগে চাপে কেঁদে ফেলি
academic_pressure,english,I feel like my whole future depends on this one exam
academic_pressure,english,I feel like I am in a race that never ends
academic_pressure,english,Every semester the pressure gets worse and worse
academic_pressure,bangla,প্রতি সেমিস্টারে চাপ বাড়তেই থাকে
academic_pressure,english,The syllabus is so huge there is no way I can finish it
academic_pressure,english,I feel like dropping out every single day
academic_pressure,bangla,শেষ কবে ৪ ঘণ্টার বেশি ঘুমিয়েছি মনে নেই
academic_pressure,english,I pull all nighters every single day to finish assignments
academic_pressure,bangla,প্রতিটি পরীক্ষার আগে চাপে কেঁদে ফেলি
academic_pressure,bangla,একাডেমিক চাপে আমার কোনো সামাজিক জীবন নেই
academic_pressure,bangla,আমার বাবা মা আশা করে আমি সোজা এ পাব নইলে আমি ব্যর্থ
academic_pressure,bangla,মনে হয় এমন এক দৌড়ে আছি যা কখনো শেষ হয় না
academic_pressure,bangla,প্রতিটি পরীক্ষার আগে চাপে কেঁদে ফেলি
academic_pressure,bangla,ক্লাসের প্রতিযোগিতা আমার মানসিক স্বাস্থ্য ধ্বংস করছে
academic_pressure,english,I have three exams next week and I have not studied anything
academic_pressure,english,I am failing two courses and I do not know what to do
academic_pressure,bangla,মনে হয় আমার পুরো ভবিষ্যৎ এই একটি পরীক্ষার উপর নির্ভর করছে
academic_pressure,bangla,গতকাল লাইব্রেরিতে মানসিক ভেঙে পড়েছিলাম
academic_pressure,bangla,আমার বাবা মা আশা করে আমি সোজা এ পাব নইলে আমি ব্যর্থ
academic_pressure,english,My eyes hurt from staring at books and screens all day
academic_pressure,english,I feel like dropping out every single day
academic_pressure,bangla,ক্লাসের প্রতিযোগিতা আমার মানসিক স্বাস্থ্য ধ্বংস করছে
academic_pressure,english,My eyes hurt from staring at books and screens all day
academic_pressure,english,I have three exams next week and I have not studied anything
academic_pressure,english,I am failing two courses and I do not know what to do
academic_pressure,bangla,আমাদের শিক্ষকরা এত চাপ দেয় এটা অস্বাস্থ্যকর
academic_pressure,english,I have to maintain a CGPA of 3.8 or my scholarship will be gone
academic_pressure,english,I have three exams next week and I have not studied anything
academic_pressure,english,My brain is completely fried from studying all the time
academic_pressure,english,I feel like no matter how hard I study it is never enough
academic_pressure,english,I have three exams next week and I have not studied anything
academic_pressure,english,The competition in my class is destroying my mental health
academic_pressure,english,I have been studying for 12 hours but nothing stays in my head
academic_pressure,bangla,সিলেবাস এত বিশাল শেষ করা সম্ভব না
academic_pressure,bangla,আমার বাবা মা আশা করে আমি সোজা এ পাব নইলে আমি ব্যর্থ
academic_pressure,bangla,মনে হয় আমার পুরো ভবিষ্যৎ এই একটি পরীক্ষার উপর নির্ভর করছে
academic_pressure,english,I have to maintain a CGPA of 3.8 or my scholarship will be gone
academic_pressure,english,My teachers put so much pressure on us it is unhealthy
academic_pressure,english,The pressure from my family to perform well is suffocating
academic_pressure,bangla,সারাদিন বই আর স্ক্রিনের দিকে তাকিয়ে চোখ ব্যাথা করে
academic_pressure,bangla,আমাদের শিক্ষকরা এত চাপ দেয় এটা অস্বাস্থ্যকর
academic_pressure,english,My parents expect me to get straight A's or I am a failure
academic_pressure,english,I pull all nighters every single day to finish assignments
academic_pressure,bangla,প্রতি সেমিস্টারে চাপ বাড়তেই থাকে
academic_pressure,bangla,প্রতি সেমিস্টারে চাপ বাড়তেই থাকে
academic_pressure,bangla,যতই পড়ি মনে হয় যথেষ্ট না
academic_pressure,english,I have six assignments due tomorrow and I have only slept 2 hours
academic_pressure,bangla,মনে হয় আমার পুরো ভবিষ্যৎ এই একটি পরীক্ষার উপর নির্ভর করছে
academic_pressure,english,The syllabus is so huge there is no way I can finish it
academic_pressure,english,The pressure from my family to perform well is suffocating
academic_pressure,bangla,পরীক্ষার জন্য পড়তে পড়তে তিন দিন খাইনি
academic_pressure,english,I am literally surviving on coffee and energy drinks
academic_pressure,bangla,মিডটার্মে ৩০ শতাংশ পেয়েছি এখন অদৃশ্য হয়ে যেতে চাই
academic_pressure,english,I feel like I am in a race that never ends
academic_pressure,bangla,সারাক্ষণ পড়ে আমার ব্রেন ফ্রাই হয়ে গেছে
academic_pressure,english,I got 30 percent on my midterm and now I want to disappear
academic_pressure,bangla,আমাদের শিক্ষকরা এত চাপ দেয় এটা অস্বাস্থ্যকর
academic_pressure,bangla,এক বিষয়ে ফেল করেছি আর পরিবার আমাকে ব্যর্থ মনে করায়
academic_pressure,english,Research papers assignments presentations exams it never ends
academic_pressure,bangla,প্রতিদিন রাত জেগে অ্যাসাইনমেন্ট করি
academic_pressure,english,I have been studying for 12 hours but nothing stays in my head
academic_pressure,bangla,শেষ কবে ৪ ঘণ্টার বেশি ঘুমিয়েছি মনে নেই
academic_pressure,bangla,মিডটার্মে ৩০ শতাংশ পেয়েছি এখন অদৃশ্য হয়ে যেতে চাই
academic_pressure,english,The competition in my class is destroying my mental health
academic_pressure,bangla,আমাদের শিক্ষকরা এত চাপ দেয় এটা অস্বাস্থ্যকর
academic_pressure,bangla,প্রতিদিন ড্রপ আউট করার কথা ভাবি
academic_pressure,bangla,পরীক্ষার জন্য পড়তে পড়তে তিন দিন খাইনি
academic_pressure,english,I pull all nighters every single day to finish assignments
academic_pressure,english,Research papers assignments presentations exams it never ends
academic_pressure,english,My parents expect me to get straight A's or I am a failure
academic_pressure,bangla,গতকাল লাইব্রেরিতে মানসিক ভেঙে পড়েছিলাম
academic_pressure,bangla,প্রতিটি পরীক্ষার আগে চাপে কেঁদে ফেলি
academic_pressure,english,I cannot remember the last time I slept more than 4 hours
academic_pressure,bangla,কাল ছয়টি অ্যাসাইনমেন্ট জমা দিতে হবে আর মাত্র ২ ঘণ্টা ঘুমিয়েছি
academic_pressure,english,I got 30 percent on my midterm and now I want to disappear
academic_pressure,english,I cry before every exam from the sheer stress
academic_pressure,bangla,পরের সপ্তাহে তিনটি পরীক্ষা আর আমি কিছুই পড়িনি
academic_pressure,bangla,সারাক্ষণ পড়ে আমার ব্রেন ফ্রাই হয়ে গেছে
academic_pressure,bangla,রিসার্চ পেপার অ্যাসাইনমেন্ট প্রেজেন্টেশন পরীক্ষা শেষ হয় না
academic_pressure,english,I got 30 percent on my midterm and now I want to disappear
academic_pressure,english,I am literally surviving on coffee and energy drinks
academic_pressure,english,I have no social life because of academic pressure
academic_pressure,english,I had a mental breakdown in the library yesterday
academic_pressure,bangla,দুটি বিষয়ে ফেল করছি আর কী করব বুঝতে পারছি না
academic_pressure,english,My brain is completely fried from studying all the time
academic_pressure,bangla,প্রতিটি পরীক্ষার আগে চাপে কেঁদে ফেলি
academic_pressure,english,I pull all nighters every single day to finish assignments
academic_pressure,bangla,মনে হয় আমার পুরো ভবিষ্যৎ এই একটি পরীক্ষার উপর নির্ভর করছে
academic_pressure,bangla,দুটি বিষয়ে ফেল করছি আর কী করব বুঝতে পারছি না
academic_pressure,english,I cannot remember the last time I slept more than 4 hours
academic_pressure,bangla,মনে হয় আমার পুরো ভবিষ্যৎ এই একটি পরীক্ষার উপর নির্ভর করছে
academic_pressure,english,I failed one subject and my family made me feel like a failure
academic_pressure,bangla,১২ ঘণ্টা পড়ছি কিন্তু কিছুই মাথায় থাকছে না
academic_pressure,english,Research papers assignments presentations exams it never ends
academic_pressure,english,I am failing two courses and I do not know what to do
academic_pressure,bangla,সিলেবাস এত বিশাল শেষ করা সম্ভব না
academic_pressure,bangla,আমাদের শিক্ষকরা এত চাপ দেয় এটা অস্বাস্থ্যকর
academic_pressure,bangla,আমার বাবা মাকে হতাশ করার ভয়ে আছি
academic_pressure,bangla,যতই পড়ি মনে হয় যথেষ্ট না
academic_pressure,bangla,মনে হয় এমন এক দৌড়ে আছি যা কখনো শেষ হয় না
academic_pressure,bangla,রিসার্চ পেপার অ্যাসাইনমেন্ট প্রেজেন্টেশন পরীক্ষা শেষ হয় না
academic_pressure,bangla,আক্ষরিক অর্থেই কফি আর এনার্জি ড্রিংকে বেঁচে আছি
academic_pressure,english,The pressure from my family to perform well is suffocating
academic_pressure,english,I am failing two courses and I do not know what to do
academic_pressure,english,I have six assignments due tomorrow and I have only slept 2 hours
academic_pressure,bangla,গ্রেড নিয়ে এত স্ট্রেস যে ফোকাস করতে পারছি না
academic_pressure,bangla,বিশ্ববিদ্যালয় শিক্ষার্থীদের মানসিক স্বাস্থ্য নিয়ে মোটেই চিন্তিত না
academic_pressure,bangla,আমার বাবা মা আশা করে আমি সোজা এ পাব নইলে আমি ব্যর্থ
academic_pressure,english,I failed one subject and my family made me feel like a failure
academic_pressure,bangla,দুটি বিষয়ে ফেল করছি আর কী করব বুঝতে পারছি না
academic_pressure,bangla,গতকাল লাইব্রেরিতে মানসিক ভেঙে পড়েছিলাম
academic_pressure,english,Every semester the pressure gets worse and worse
academic_pressure,bangla,প্রতিটি পরীক্ষার আগে চাপে কেঁদে ফেলি
academic_pressure,english,My eyes hurt from staring at books and screens all day
academic_pressure,english,I cannot focus because I am so stressed about grades
academic_pressure,english,My brain is completely fried from studying all the time
academic_pressure,english,I cry before every exam from the sheer stress
academic_pressure,bangla,আমার বাবা মা আশা করে আমি সোজা এ পাব নইলে আমি ব্যর্থ
academic_pressure,english,I am literally surviving on coffee and energy drinks
academic_pressure,bangla,দুটি বিষয়ে ফেল করছি আর কী করব বুঝতে পারছি না
academic_pressure,english,I feel like I am in a race that never ends
academic_pressure,english,I am failing two courses and I do not know what to do
academic_pressure,english,I feel like my whole future depends on this one exam
academic_pressure,english,My parents expect me to get straight A's or I am a failure
academic_pressure,english,I have three exams next week and I have not studied anything
academic_pressure,bangla,বিশ্ববিদ্যালয় শিক্ষার্থীদের মানসিক স্বাস্থ্য নিয়ে মোটেই চিন্তিত না
academic_pressure,english,I am literally surviving on coffee and energy drinks
academic_pressure,bangla,সংসারের চাপে শ্বাস বন্ধ হয়ে আসে ভালো রেজাল্ট করতে হবে
academic_pressure,english,I feel like dropping out every single day
academic_pressure,bangla,এক বিষয়ে ফেল করেছি আর পরিবার আমাকে ব্যর্থ মনে করায়
academic_pressure,bangla,১২ ঘণ্টা পড়ছি কিন্তু কিছুই মাথায় থাকছে না
academic_pressure,bangla,পরের সপ্তাহে তিনটি পরীক্ষা আর আমি কিছুই পড়িনি
academic_pressure,english,I got 30 percent on my midterm and now I want to disappear
academic_pressure,bangla,পরের সপ্তাহে তিনটি পরীক্ষা আর আমি কিছুই পড়িনি
academic_pressure,bangla,যতই পড়ি মনে হয় যথেষ্ট না
academic_pressure,bangla,রিসার্চ পেপার অ্যাসাইনমেন্ট প্রেজেন্টেশন পরীক্ষা শেষ হয় না
academic_pressure,english,My parents expect me to get straight A's or I am a failure
academic_pressure,english,I feel like I am in a race that never ends
academic_pressure,bangla,আমাদের শিক্ষকরা এত চাপ দেয় এটা অস্বাস্থ্যকর
academic_pressure,bangla,১২ ঘণ্টা পড়ছি কিন্তু কিছুই মাথায় থাকছে না
academic_pressure,english,The syllabus is so huge there is no way I can finish it
academic_pressure,bangla,প্রতিদিন ড্রপ আউট করার কথা ভাবি
academic_pressure,english,I cannot remember the last time I slept more than 4 hours
academic_pressure,english,I pull all nighters every single day to finish assignments
academic_pressure,english,The pressure from my family to perform well is suffocating
academic_pressure,english,The competition in my class is destroying my mental health
academic_pressure,bangla,আমাদের শিক্ষকরা এত চাপ দেয় এটা অস্বাস্থ্যকর
academic_pressure,bangla,ক্লাসের প্রতিযোগিতা আমার মানসিক স্বাস্থ্য ধ্বংস করছে
academic_pressure,english,My brain is completely fried from studying all the time
academic_pressure,bangla,CGPA ৩.৮ রাখতে হবে নইলে স্কলারশিপ চলে যাবে
academic_pressure,english,The university does not care about student mental health at all
academic_pressure,bangla,আমার বাবা মা আশা করে আমি সোজা এ পাব নইলে আমি ব্যর্থ
academic_pressure,english,I have six assignments due tomorrow and I have only slept 2 hours
academic_pressure,english,The competition in my class is destroying my mental health
academic_pressure,bangla,কাল ছয়টি অ্যাসাইনমেন্ট জমা দিতে হবে আর মাত্র ২ ঘণ্টা ঘুমিয়েছি
academic_pressure,english,My eyes hurt from staring at books and screens all day
academic_pressure,bangla,শেষ কবে ৪ ঘণ্টার বেশি ঘুমিয়েছি মনে নেই
academic_pressure,bangla,ক্লাসের প্রতিযোগিতা আমার মানসিক স্বাস্থ্য ধ্বংস করছে
academic_pressure,bangla,আমার বাবা মা আশা করে আমি সোজা এ পাব নইলে আমি ব্যর্থ
academic_pressure,bangla,আমার বাবা মা আশা করে আমি সোজা এ পাব নইলে আমি ব্যর্থ
academic_pressure,english,The competition in my class is destroying my mental health
academic_pressure,bangla,আক্ষরিক অর্থেই কফি আর এনার্জি ড্রিংকে বেঁচে আছি
academic_pressure,english,I am failing two courses and I do not know what to do
academic_pressure,bangla,সারাক্ষণ পড়ে আমার ব্রেন ফ্রাই হয়ে গেছে
academic_pressure,bangla,সারাক্ষণ পড়ে আমার ব্রেন ফ্রাই হয়ে গেছে
academic_pressure,english,I have no social life because of academic pressure
academic_pressure,bangla,প্রতি সেমিস্টারে চাপ বাড়তেই থাকে
academic_pressure,english,I have six assignments due tomorrow and I have only slept 2 hours
academic_pressure,english,I cry before every exam from the sheer stress
academic_pressure,english,My brain is completely fried from studying all the time
academic_pressure,bangla,সারাদিন বই আর স্ক্রিনের দিকে তাকিয়ে চোখ ব্যাথা করে
academic_pressure,english,I feel like my whole future depends on this one exam
academic_pressure,bangla,প্রতিদিন রাত জেগে অ্যাসাইনমেন্ট করি
academic_pressure,bangla,শেষ কবে ৪ ঘণ্টার বেশি ঘুমিয়েছি মনে নেই
academic_pressure,english,I have been studying for 12 hours but nothing stays in my head
academic_pressure,bangla,প্রতিদিন রাত জেগে অ্যাসাইনমেন্ট করি
academic_pressure,bangla,মিডটার্মে ৩০ শতাংশ পেয়েছি এখন অদৃশ্য হয়ে যেতে চাই
academic_pressure,bangla,আমার বাবা মাকে হতাশ করার ভয়ে আছি
academic_pressure,english,I cannot focus because I am so stressed about grades
academic_pressure,bangla,মনে হয় এমন এক দৌড়ে আছি যা কখনো শেষ হয় না
academic_pressure,english,The university does not care about student mental health at all
academic_pressure,english,I have three exams next week and I have not studied anything
academic_pressure,bangla,এক বিষয়ে ফেল করেছি আর পরিবার আমাকে ব্যর্থ মনে করায়
academic_pressure,bangla,সারাদিন বই আর স্ক্রিনের দিকে তাকিয়ে চোখ ব্যাথা করে
academic_pressure,english,I got 30 percent on my midterm and now I want to disappear
academic_pressure,english,My teachers put so much pressure on us it is unhealthy
academic_pressure,english,My eyes hurt from staring at books and screens all day
academic_pressure,bangla,দুটি বিষয়ে ফেল করছি আর কী করব বুঝতে পারছি না
academic_pressure,english,I have three exams next week and I have not studied anything
academic_pressure,bangla,রিসার্চ পেপার অ্যাসাইনমেন্ট প্রেজেন্টেশন পরীক্ষা শেষ হয় না
academic_pressure,english,I feel like dropping out every single day
academic_pressure,bangla,যতই পড়ি মনে হয় যথেষ্ট না
academic_pressure,english,I cannot focus because I am so stressed about grades
academic_pressure,english,I have six assignments due tomorrow and I have only slept 2 hours
academic_pressure,bangla,বিশ্ববিদ্যালয় শিক্ষার্থীদের মানসিক স্বাস্থ্য নিয়ে মোটেই চিন্তিত না
academic_pressure,bangla,ক্লাসের প্রতিযোগিতা আমার মানসিক স্বাস্থ্য ধ্বংস করছে
academic_pressure,bangla,প্রতিদিন ড্রপ আউট করার কথা ভাবি
academic_pressure,bangla,বিশ্ববিদ্যালয় শিক্ষার্থীদের মানসিক স্বাস্থ্য নিয়ে মোটেই চিন্তিত না
academic_pressure,english,The syllabus is so huge there is no way I can finish it
academic_pressure,english,I have been studying for 12 hours but nothing stays in my head
academic_pressure,english,My teachers put so much pressure on us it is unhealthy
academic_pressure,english,I had a mental breakdown in the library yesterday
academic_pressure,bangla,প্রতিটি পরীক্ষার আগে চাপে কেঁদে ফেলি
academic_pressure,english,I feel like my whole future depends on this one exam
academic_pressure,bangla,প্রতিদিন ড্রপ আউট করার কথা ভাবি
academic_pressure,bangla,সংসারের চাপে শ্বাস বন্ধ হয়ে আসে ভালো রেজাল্ট করতে হবে
academic_pressure,english,I got 30 percent on my midterm and now I want to disappear
academic_pressure,english,I have no social life because of academic pressure
academic_pressure,english,I have six assignments due tomorrow and I have only slept 2 hours
academic_pressure,english,I feel like no matter how hard I study it is never enough
academic_pressure,bangla,প্রতিদিন রাত জেগে অ্যাসাইনমেন্ট করি
academic_pressure,bangla,মনে হয় আমার পুরো ভবিষ্যৎ এই একটি পরীক্ষার উপর নির্ভর করছে
academic_pressure,bangla,দুটি বিষয়ে ফেল করছি আর কী করব বুঝতে পারছি না
academic_pressure,bangla,সারাদিন বই আর স্ক্রিনের দিকে তাকিয়ে চোখ ব্যাথা করে
academic_pressure,bangla,CGPA ৩.৮ রাখতে হবে নইলে স্কলারশিপ চলে যাবে
academic_pressure,bangla,সারাক্ষণ পড়ে আমার ব্রেন ফ্রাই হয়ে গেছে
academic_pressure,english,I failed one subject and my family made me feel like a failure
academic_pressure,english,I have no social life because of academic pressure
academic_pressure,bangla,গতকাল লাইব্রেরিতে মানসিক ভেঙে পড়েছিলাম
academic_pressure,english,My parents expect me to get straight A's or I am a failure
academic_pressure,english,Every semester the pressure gets worse and worse
academic_pressure,bangla,প্রতিটি পরীক্ষার আগে চাপে কেঁদে ফেলি
academic_pressure,english,I have to maintain a CGPA of 3.8 or my scholarship will be gone
academic_pressure,english,The competition in my class is destroying my mental health
academic_pressure,english,I am so scared of disappointing my parents
academic_pressure,english,I cry before every exam from the sheer stress
academic_pressure,english,I skipped meals for three days to study for exams
academic_pressure,english,I cannot focus because I am so stressed about grades
academic_pressure,english,I have to maintain a CGPA of 3.8 or my scholarship will be gone
academic_pressure,bangla,শেষ কবে ৪ ঘণ্টার বেশি ঘুমিয়েছি মনে নেই
academic_pressure,english,I feel like I am in a race that never ends
academic_pressure,bangla,একাডেমিক চাপে আমার কোনো সামাজিক জীবন নেই
academic_pressure,english,I have six assignments due tomorrow and I have only slept 2 hours
academic_pressure,bangla,একাডেমিক চাপে আমার কোনো সামাজিক জীবন নেই
academic_pressure,english,The pressure from my family to perform well is suffocating
academic_pressure,english,I skipped meals for three days to study for exams
academic_pressure,english,My parents expect me to get straight A's or I am a failure
academic_pressure,english,I failed one subject and my family made me feel like a failure
academic_pressure,bangla,সিলেবাস এত বিশাল শেষ করা সম্ভব না
academic_pressure,bangla,একাডেমিক চাপে আমার কোনো সামাজিক জীবন নেই
academic_pressure,bangla,বিশ্ববিদ্যালয় শিক্ষার্থীদের মানসিক স্বাস্থ্য নিয়ে মোটেই চিন্তিত না
academic_pressure,bangla,মনে হয় এমন এক দৌড়ে আছি যা কখনো শেষ হয় না
academic_pressure,bangla,সংসারের চাপে শ্বাস বন্ধ হয়ে আসে ভালো রেজাল্ট করতে হবে
academic_pressure,english,I skipped meals for three days to study for exams
academic_pressure,english,The competition in my class is destroying my mental health
academic_pressure,bangla,সংসারের চাপে শ্বাস বন্ধ হয়ে আসে ভালো রেজাল্ট করতে হবে
academic_pressure,bangla,কাল ছয়টি অ্যাসাইনমেন্ট জমা দিতে হবে আর মাত্র ২ ঘণ্টা ঘুমিয়েছি
academic_pressure,english,I failed one subject and my family made me feel like a failure
academic_pressure,bangla,মিডটার্মে ৩০ শতাংশ পেয়েছি এখন অদৃশ্য হয়ে যেতে চাই
academic_pressure,english,I cry before every exam from the sheer stress
academic_pressure,english,I have to maintain a CGPA of 3.8 or my scholarship will be gone
academic_pressure,english,My teachers put so much pressure on us it is unhealthy
academic_pressure,bangla,এক বিষয়ে ফেল করেছি আর পরিবার আমাকে ব্যর্থ মনে করায়
academic_pressure,bangla,প্রতি সেমিস্টারে চাপ বাড়তেই থাকে
academic_pressure,bangla,দুটি বিষয়ে ফেল করছি আর কী করব বুঝতে পারছি না
academic_pressure,bangla,আমার বাবা মা আশা করে আমি সোজা এ পাব নইলে আমি ব্যর্থ
academic_pressure,english,I am so scared of disappointing my parents
academic_pressure,english,I have six assignments due tomorrow and I have only slept 2 hours
academic_pressure,bangla,গতকাল লাইব্রেরিতে মানসিক ভেঙে পড়েছিলাম
academic_pressure,bangla,যতই পড়ি মনে হয় যথেষ্ট না
academic_pressure,english,The competition in my class is destroying my mental health
academic_pressure,english,I failed one subject and my family made me feel like a failure
academic_pressure,bangla,এক বিষয়ে ফেল করেছি আর পরিবার আমাকে ব্যর্থ মনে করায়
academic_pressure,english,The syllabus is so huge there is no way I can finish it
academic_pressure,bangla,গতকাল লাইব্রেরিতে মানসিক ভেঙে পড়েছিলাম
academic_pressure,english,I feel like no matter how hard I study it is never enough
academic_pressure,english,The pressure from my family to perform well is suffocating
academic_pressure,english,I feel like no matter how hard I study it is never enough
academic_pressure,bangla,আমার বাবা মাকে হতাশ করার ভয়ে আছি
academic_pressure,bangla,গ্রেড নিয়ে এত স্ট্রেস যে ফোকাস করতে পারছি না
academic_pressure,bangla,আমার বাবা মা আশা করে আমি সোজা এ পাব নইলে আমি ব্যর্থ
academic_pressure,bangla,প্রতিদিন ড্রপ আউট করার কথা ভাবি
academic_pressure,bangla,মনে হয় আমার পুরো ভবিষ্যৎ এই একটি পরীক্ষার উপর নির্ভর করছে
academic_pressure,bangla,একাডেমিক চাপে আমার কোনো সামাজিক জীবন নেই
academic_pressure,english,I have been studying for 12 hours but nothing stays in my head
academic_pressure,bangla,রিসার্চ পেপার অ্যাসাইনমেন্ট প্রেজেন্টেশন পরীক্ষা শেষ হয় না
academic_pressure,english,My eyes hurt from staring at books and screens all day
academic_pressure,english,The university does not care about student mental health at all
academic_pressure,english,I am literally surviving on coffee and energy drinks
academic_pressure,english,I had a mental breakdown in the library yesterday
academic_pressure,bangla,ক্লাসের প্রতিযোগিতা আমার মানসিক স্বাস্থ্য ধ্বংস করছে
academic_pressure,english,I have six assignments due tomorrow and I have only slept 2 hours
academic_pressure,bangla,পরের সপ্তাহে তিনটি পরীক্ষা আর আমি কিছুই পড়িনি
