label,language,comment
suicide,bangla,বাঁচার কোনো মানে নেই।
suicide,bangla,সব চেষ্টা করেছি কিন্তু আত্মহত্যাই বাকি
suicide,bangla,আমি বাঁচার যোগ্য নই।
suicide,bangla,আমি লিখে রেখেছি সব শেষ বার্তা
suicide,bangla,আমি আত্মহত্যা করার কথা ভাবছি।
suicide,bangla,আত্মহত্যাই আমার জন্য একমাত্র সমাধান।
suicide,bangla,আমি কাল আমার জীবন শেষ করার সিদ্ধান্ত নিয়েছি।
suicide,bangla,আমি মরে এই পৃথিবী ছেড়ে যেতে চাই।
suicide,bangla,আত্মহত্যাই আমার জন্য একমাত্র সমাধান।
suicide,bangla,সব চেষ্টা করেছি কিন্তু আত্মহত্যাই বাকি।
suicide,bangla,কষ্ট আর সহ্য হচ্ছে না আমি মরতে চাই।
suicide,bangla,আমি এই পৃথিবীকে বিদায় বলছি।
suicide,bangla,জীবনটা বোঝা হয়ে দাঁড়িয়েছে।
suicide,bangla,আত্মহত্যাই সমাধান মনে হচ্ছে।
suicide,bangla,নিজেকে শেষ করে দেবার ইচ্ছা হচ্ছে।
suicide,bangla,নিজেকে মেরে ফেলব।
suicide,bangla,আমি নিজের জন্য বিপজ্জনক।
suicide,bangla,আমি ইতিমধ্যে যা দরকার কিনে ফেলেছি।
suicide,bangla,আমি শান্তিতে মরে যেতে চাই।
suicide,bangla,মৃত্যুই এখন আমার একমাত্র বন্ধু
suicide,bangla,আত্মহত্যাই একমাত্র সমাধান।
suicide,bangla,আমি মরতে প্রস্তুত।
suicide,bangla,আমি আত্মহত্যা করার কথা ভাবছি।
suicide,bangla,আমাকে ছাড়া পৃথিবী ভালো থাকবে
suicide,bangla,মৃত্যুই একমাত্র পথ
suicide,bangla,আমি মৃত্যুকে আলিঙ্গন করতে চাই।
suicide,bangla,আমি মরতে প্রস্তুত।
suicide,bangla,আমি শেষ করে দেব সব
suicide,bangla,আমি নিজের জীবন নিতে চাই।
suicide,bangla,আমি কয়েক সপ্তাহ ধরে আত্মহত্যার কথা ভাবছি।
suicide,bangla,আমি আত্মহত্যা করার কথা ভাবছি।
suicide,bangla,আমি মৃত্যুর সাথে শান্তি স্থাপন করেছি।
suicide,bangla,আমি এই পৃথিবীকে বিদায় বলছি।
suicide,bangla,আত্মহত্যাই আমার জন্য একমাত্র সমাধান।
suicide,bangla,আমি কয়েক সপ্তাহ ধরে আত্মহত্যার কথা ভাবছি।
suicide,bangla,আত্মহত্যাই একমাত্র সমাধান।
suicide,bangla,আত্মহত্যাই একমাত্র সমাধান।
suicide,bangla,আমি চিরতরে অদৃশ্য হতে চাই।
suicide,bangla,আমি মরতে প্রস্তুত।
suicide,bangla,আমি আমার জীবন শেষ করার পরিকল্পনা করেছি।
suicide,bangla,সুইসাইড করব আমি।
suicide,bangla,আমি আজ রাতে নিজেকে গুরুতরভাবে আঘাত করব।
suicide,bangla,আমি ইতিমধ্যে যা দরকার কিনে ফেলেছি।
suicide,bangla,আত্মহত্যার চিন্তা আমাকে শান্তি দেয়।
suicide,bangla,সুইসাইড করব আমি।
suicide,bangla,মৃত্যুই শান্তি এনে দেবে
suicide,bangla,আমি আর এখানে থাকতে চাই না।
suicide,bangla,আমি ফাঁস নিয়ে ঝুলতে যাচ্ছি।
suicide,bangla,আত্মহত্যা আমার নিয়তি।
suicide,bangla,"আমি আর পারছি না, আমি সব শেষ করছি।"
suicide,bangla,আমি আমার শিরা কাটতে চাই
suicide,bangla,মৃত্যুই আমার একমাত্র মুক্তি।
suicide,bangla,মৃত্যুই আমার একমাত্র মুক্তি।
suicide,bangla,আমি মরে গেলে সবাই ভালো থাকবে।
suicide,bangla,এই জীবনের সাথে আমার সম্পর্ক শেষ।
suicide,bangla,আমি আমার সুইসাইড নোট লিখে ফেলেছি
suicide,bangla,আমি আর বাঁচতে চাই না।
suicide,bangla,আমি মৃত্যুর সাথে শান্তি স্থাপন করেছি।
suicide,bangla,আমি শুধু মরে মুক্তি পেতে চাই।
suicide,bangla,কষ্ট আর সহ্য হচ্ছে না আমি মরতে চাই
suicide,bangla,আমি এই পৃথিবী ছেড়ে যেতে প্রস্তুত।
suicide,bangla,কষ্ট আর সহ্য হচ্ছে না আমি মরতে চাই।
suicide,bangla,আমি মরে এই পৃথিবী ছেড়ে যেতে চাই।
suicide,bangla,আমি আমার জীবন শেষ করার পরিকল্পনা করেছি।
suicide,bangla,এই কষ্টের চেয়ে মৃত্যু ভালো।
suicide,bangla,আমি সপ্তাহ ধরে পিল জমাচ্ছি।
suicide,bangla,আমি আজ রাতে আত্মহত্যা করব।
suicide,bangla,আমি মৃত্যুর সাথে শান্তি স্থাপন করেছি।
suicide,bangla,আমি এই ব্যথা চিরতরে বন্ধ করতে চাই
suicide,bangla,আমি শেষ করার পথ খুঁজছি।
suicide,bangla,এই কষ্টের চেয়ে মৃত্যু ভালো।
suicide,bangla,আমি শেষ করার পথ খুঁজছি।
suicide,bangla,আমি চিরতরে অদৃশ্য হতে চাই।
suicide,bangla,আমার ব্রিজ থেকে লাফ দেওয়া উচিত।
suicide,bangla,বেঁচে থাকার মতো আর কিছুই নেই আমার।
suicide,bangla,আমি শান্তিতে মরে যেতে চাই।
suicide,bangla,আত্মহত্যাই আমার একমাত্র পথ মনে হচ্ছে।
suicide,bangla,আমি শেষ করার পথ খুঁজছি।
suicide,bangla,আমি আর মৃত্যুকে ভয় করি না
suicide,bangla,আত্মহত্যাই আমার একমাত্র পথ মনে হচ্ছে।
suicide,bangla,নিজেকে শেষ করব আজ
suicide,bangla,আমি আর মৃত্যুকে ভয় পাই না।
suicide,bangla,বেঁচে থাকার মতো কিছু আর নেই।
suicide,bangla,আমি ফাঁস নিয়ে ঝুলতে যাচ্ছি।
suicide,bangla,আমি জানি ঠিক কীভাবে এটি করব।
suicide,bangla,আমি সব শেষ করার পরিকল্পনা করছি।
suicide,bangla,আমি এই পৃথিবী ছেড়ে যেতে প্রস্তুত।
suicide,bangla,নিজেকে মেরে ফেলব।
suicide,bangla,আমি নিজের জন্য বিপজ্জনক
suicide,bangla,বেঁচে থাকার মতো কিছু আর নেই।
suicide,bangla,এই জীবনের সাথে আমার সম্পর্ক শেষ।
suicide,bangla,বেঁচে থাকার মতো আর কিছুই নেই আমার।
suicide,bangla,আমি কয়েক সপ্তাহ ধরে আত্মহত্যার কথা ভাবছি।
suicide,bangla,আমি শুধু মরে মুক্তি পেতে চাই
suicide,bangla,আমি মৃত্যুর সাথে শান্তি স্থাপন করেছি।
suicide,bangla,বাঁচার কোনো মানে নেই।
suicide,bangla,আমি সপ্তাহ ধরে পিল জমাচ্ছি।
suicide,bangla,আমি কাঁদছি আর আমার জীবন শেষ করার কথা ভাবছি
suicide,bangla,আমি আত্মহত্যা করা নিয়ে সারাক্ষণ ভাবি।
suicide,bangla,আমি আজ রাতে আত্মহত্যা করতে চাই।
suicide,bangla,নিজেকে শেষ করে দেবার ইচ্ছা হচ্ছে।
suicide,bangla,আমি মৃত্যুকে আলিঙ্গন করতে চাই
suicide,bangla,আমি ইতিমধ্যে যা দরকার কিনে ফেলেছি
suicide,bangla,আমি চাই কষ্ট চিরতরে শেষ হোক।
suicide,bangla,জীবনটা বোঝা হয়ে দাঁড়িয়েছে।
suicide,bangla,আমি আর মৃত্যুকে ভয় করি না।
suicide,bangla,আত্মহত্যাই আমার একমাত্র পথ মনে হচ্ছে।
suicide,bangla,জীবন থেকে মুক্তি চাই
suicide,bangla,আমি আমার কষ্ট শেষ করতে যাচ্ছি।
suicide,bangla,আমার বাঁচার ইচ্ছা নেই।
suicide,bangla,আত্মহত্যার চিন্তা আমাকে শান্তি দেয়।
suicide,bangla,আমি ঘুমাতে চাই আর আর কখনো জেগে উঠতে চাই না
suicide,bangla,মৃত্যুই এখন আমার একমাত্র বন্ধু।
suicide,bangla,আমি আত্মহত্যা করার কথা ভাবছি।
suicide,bangla,আমি আমার জীবন শেষ করতে চাই।
suicide,bangla,আমি নিজেকে শেষ করে দেব।
suicide,bangla,আমি আত্মহত্যা করার কথা ভাবছি।
suicide,bangla,সুইসাইড করব আমি।
suicide,bangla,আমি আজ রাতে আত্মহত্যা করতে চাই।
suicide,bangla,আমি ঘুমাতে চাই আর আর কখনো জেগে উঠতে চাই না।
suicide,bangla,আমি আমার কষ্ট শেষ করতে যাচ্ছি।
suicide,bangla,বাঁচার কোনো মানে নেই।
suicide,bangla,আমি আত্মহত্যা করার কথা ভাবছি।
suicide,bangla,আমি চিরতরে অদৃশ্য হতে চাই।
suicide,bangla,আমি নিজেকে শেষ করে দেব
suicide,bangla,আমি মৃত্যুর সাথে শান্তি স্থাপন করেছি।
suicide,bangla,আমি ফাঁস নিয়ে ঝুলতে যাচ্ছি।
suicide,bangla,আমি সবার কাছ থেকে বিদায় নিতে প্রস্তুত।
suicide,bangla,আমি নিজের জীবন নিতে চাই।
suicide,bangla,এই কষ্টের চেয়ে মৃত্যু ভালো।
suicide,bangla,আমি নিজের ক্ষতি করার উপায় ভাবছি।
suicide,bangla,আমি আর মৃত্যুকে ভয় পাই না।
suicide,bangla,আমি শেষ করার পথ খুঁজছি।
suicide,bangla,আমি আমার কষ্ট শেষ করতে যাচ্ছি।
suicide,bangla,আমি বাঁচার যোগ্য নই
suicide,bangla,আমি আত্মহত্যা করার কথা ভাবছি
suicide,bangla,আমি ঘুমাতে চাই আর আর কখনো জেগে উঠতে চাই না।
suicide,bangla,আমি আজ রাতে নিজেকে গুরুতরভাবে আঘাত করব।
suicide,bangla,আমি আমার জীবন শেষ করতে চাই।
suicide,bangla,আমার আর কিছু আসে যায় না।
suicide,bangla,বাঁচার কোনো মানে নেই।
suicide,bangla,আত্মহত্যার চিন্তা আমাকে শান্তি দেয়।
suicide,bangla,আমি আর বাঁচতে চাই না।
suicide,bangla,আমি কয়েক সপ্তাহ ধরে আত্মহত্যার কথা ভাবছি।
suicide,bangla,আমি মরে এই পৃথিবী ছেড়ে যেতে চাই
suicide,bangla,আমি সব শেষ করার পরিকল্পনা করছি।
suicide,bangla,বাঁচার কোনো ইচ্ছা নেই আর
suicide,bangla,আমি সপ্তাহ ধরে পিল জমাচ্ছি।
suicide,bangla,মৃত্যুকে জড়িয়ে ধরতে চাই
suicide,bangla,আমি মৃত্যুকে আলিঙ্গন করতে চাই।
suicide,bangla,আত্মহত্যার চিন্তা আমাকে শান্তি দেয়।
suicide,bangla,আমি সপ্তাহ ধরে পিল জমাচ্ছি।
suicide,bangla,আমি মরে গেলে সবাই ভালো থাকবে।
suicide,bangla,আমি লাফ দিতে যাচ্ছি।
suicide,bangla,জীবনটা আর সহ্য হচ্ছে না।
suicide,bangla,মৃত্যুর জন্য অপেক্ষা করছি।
suicide,bangla,আত্মহত্যাই সমাধান মনে হচ্ছে।
suicide,bangla,আমি ঘুমাতে চাই আর আর কখনো জেগে উঠতে চাই না।
suicide,bangla,বেঁচে থাকার মতো কিছু আর নেই।
suicide,bangla,আমি লাফ দিতে যাচ্ছি।
suicide,bangla,মৃত্যুর জন্য অপেক্ষা করছি।
suicide,bangla,আমি আত্মহত্যা করব।
suicide,bangla,জীবন বাঁচানোর মতো নয়।
suicide,bangla,আমার বাঁচার ইচ্ছা নেই।
suicide,bangla,আমি শান্তিতে মরে যেতে চাই।
suicide,bangla,আমি আমার সুইসাইড নোট লিখে ফেলেছি।
suicide,bangla,আমি আমার কষ্ট শেষ করতে যাচ্ছি।
suicide,bangla,আমি এই পৃথিবী ছেড়ে যেতে প্রস্তুত।
suicide,bangla,বেঁচে থাকার মতো আর কিছুই নেই আমার।
suicide,bangla,নিজেকে মেরে ফেলব
suicide,bangla,আত্মহত্যাই আমার একমাত্র পথ মনে হচ্ছে।
suicide,bangla,আমি শেষ করার পথ খুঁজছি।
suicide,bangla,আমি শান্তিতে মরে যেতে চাই।
suicide,bangla,আমি নিজের জন্য বিপজ্জনক।
suicide,bangla,আমি নিজের জন্য বিপজ্জনক।
suicide,bangla,আত্মহত্যাই আমার জন্য একমাত্র সমাধান।
suicide,bangla,আমি চাই কষ্ট চিরতরে শেষ হোক।
suicide,bangla,আমি নিজের জন্য বিপজ্জনক।
suicide,bangla,আমি আর পারছি না শেষ করে দেব সব
suicide,bangla,আমি এখন মরে যেতে চাই।
suicide,bangla,আমি আজ রাতে ওভারডোজ নেব।
suicide,bangla,আমি চিরতরে অদৃশ্য হতে চাই।
suicide,bangla,আমি মৃত্যুকে আলিঙ্গন করতে চাই।
suicide,bangla,আমি নিজেকে শেষ করে দেব।
suicide,bangla,আমি কয়েক সপ্তাহ ধরে আত্মহত্যার কথা ভাবছি।
suicide,bangla,আমি ফাঁস নিয়ে ঝুলতে যাচ্ছি।
suicide,bangla,আমি চিরতরে অদৃশ্য হতে চাই।
suicide,bangla,আমি জানি ঠিক কীভাবে এটি করব
suicide,bangla,বেঁচে থাকার কোনো কারণ নেই আমার।
suicide,bangla,আমি ইতিমধ্যে যা দরকার কিনে ফেলেছি।
suicide,bangla,আমি আমার কষ্ট শেষ করতে যাচ্ছি।
suicide,bangla,আমি আর বাঁচতে চাই না।
suicide,bangla,আমি তৈরি মরার জন্য
suicide,bangla,আত্মহত্যাই আমার একমাত্র পথ মনে হচ্ছে।
suicide,bangla,আমি মরতে প্রস্তুত।
suicide,bangla,বেঁচে থাকার কোনো কারণ নেই আমার
suicide,bangla,বেঁচে থাকার মতো কিছু আর নেই।
suicide,bangla,আত্মহত্যাই আমার একমাত্র পথ মনে হচ্ছে।
suicide,bangla,আমি আমার জীবন শেষ করতে চাই।
suicide,bangla,আমি আমার শিরা কাটতে চাই।
suicide,bangla,এই কষ্টের চেয়ে মৃত্যু ভালো।
suicide,bangla,বেঁচে থাকার মতো কিছু আর নেই।
suicide,bangla,আমি আজ রাতে আত্মহত্যা করতে চাই।
suicide,bangla,আমি ইতিমধ্যে যা দরকার কিনে ফেলেছি।
suicide,bangla,আমি আজ রাতে ওভারডোজ নেব।
suicide,bangla,আমার ব্রিজ থেকে লাফ দেওয়া উচিত।
suicide,bangla,আত্মহত্যার চিন্তা আমাকে শান্তি দেয়।
suicide,bangla,মৃত্যুই আমার একমাত্র মুক্তি।
suicide,bangla,আমি আজ রাতে আত্মহত্যা করব।
suicide,bangla,এই জীবনের সাথে আমার সম্পর্ক শেষ।
suicide,bangla,আমি এই পৃথিবীকে বিদায় বলছি।
suicide,bangla,আমি চাই কষ্ট চিরতরে শেষ হোক।
suicide,bangla,আত্মহত্যাই আমার জন্য একমাত্র সমাধান।
suicide,bangla,আমি নিজের ক্ষতি করার উপায় ভাবছি।
suicide,bangla,আমি কাল আমার জীবন শেষ করার সিদ্ধান্ত নিয়েছি
suicide,bangla,আমি আর বাঁচতে চাই না এই পৃথিবীতে
suicide,bangla,আমি আজ রাতে নিজেকে গুরুতরভাবে আঘাত করব।
suicide,bangla,আমাকে ছাড়া পৃথিবী ভালো থাকবে।
suicide,bangla,আমি শান্তিতে মরে যেতে চাই।
suicide,bangla,বেঁচে থাকার মতো কিছু আর নেই।
suicide,bangla,আমি নিজের ক্ষতি করার উপায় ভাবছি।
suicide,bangla,আমি আর বাঁচতে চাই না।
suicide,bangla,আমি আমার কষ্ট শেষ করতে যাচ্ছি।
suicide,bangla,নিজেকে শেষ করে দেওয়ার পরিকল্পনা করেছি
suicide,bangla,এই কষ্টের চেয়ে মৃত্যু ভালো।
suicide,bangla,মৃত্যুই এখন আমার একমাত্র বন্ধু।
suicide,bangla,আমি চিরতরে অদৃশ্য হতে চাই।
suicide,bangla,নিজের জীবন শেষ করাই এখন একমাত্র পথ।
suicide,bangla,এই জীবনের সাথে আমার সম্পর্ক শেষ।
suicide,bangla,আমি আজ রাতে ওভারডোজ নেব।
suicide,bangla,আত্মহত্যা আমার নিয়তি
suicide,bangla,আমি আমার কষ্ট শেষ করতে যাচ্ছি।
suicide,bangla,আমি আমার জীবন শেষ করার পরিকল্পনা করেছি।
suicide,bangla,আমি আত্মহত্যা করা নিয়ে সারাক্ষণ ভাবি।
suicide,bangla,আমি লাফ দিতে যাচ্ছি।
suicide,bangla,আমি আর মৃত্যুকে ভয় করি না।
suicide,bangla,বেঁচে থাকার মতো কিছু আর নেই।
suicide,bangla,আমি মারতে যাচ্ছি নিজেকে।
suicide,bangla,বেঁচে থাকার কোনো কারণ নেই আমার।
suicide,bangla,আমার ব্রিজ থেকে লাফ দেওয়া উচিত।
suicide,bangla,জীবনটা আর সহ্য হচ্ছে না
suicide,bangla,আমি নিজের জীবন নিতে চাই।
suicide,bangla,আমার ব্রিজ থেকে লাফ দেওয়া উচিত।
suicide,bangla,আমি চিরতরে অদৃশ্য হতে চাই।
suicide,bangla,আমি মৃত্যুকে বেছে নিয়েছি
suicide,bangla,আমাকে ছাড়া পৃথিবী ভালো থাকবে।
suicide,bangla,আমি আর মৃত্যুকে ভয় পাই না।
suicide,bangla,আমি মারতে যাচ্ছি নিজেকে
suicide,bangla,আমি আমার জীবন শেষ করতে চাই।
suicide,bangla,আমি কাল আমার জীবন শেষ করার সিদ্ধান্ত নিয়েছি।
suicide,bangla,জীবন বাঁচানোর মতো নয়।
suicide,bangla,আমার ব্রিজ থেকে লাফ দেওয়া উচিত
suicide,bangla,আমি সপ্তাহ ধরে পিল জমাচ্ছি।
suicide,bangla,আমি এই ব্যথা চিরতরে বন্ধ করতে চাই।
suicide,bangla,আত্মহত্যাই আমার একমাত্র পথ মনে হচ্ছে।
suicide,bangla,আমি ঘুমাতে চাই আর আর কখনো জেগে উঠতে চাই না।
suicide,bangla,আমি আমার কষ্ট শেষ করতে যাচ্ছি।
suicide,bangla,আমি আমার শিরা কাটতে চাই।
suicide,bangla,এই কষ্টের চেয়ে মৃত্যু ভালো।
suicide,bangla,আমি এই ব্যথা চিরতরে বন্ধ করতে চাই।
suicide,bangla,আমি মৃত্যুর সাথে শান্তি স্থাপন করেছি।
suicide,bangla,আমি আত্মহত্যার সাহস পেয়ে গেছি।
suicide,bangla,আমি আত্মহত্যা করা নিয়ে সারাক্ষণ ভাবি।
suicide,bangla,আমি আজ রাতে আত্মহত্যা করতে চাই।
suicide,bangla,আমি লাফ দিতে যাচ্ছি।
suicide,bangla,আমি এখন মরে যেতে চাই।
suicide,bangla,বেঁচে থাকার মতো কিছু আর নেই।
suicide,bangla,আমি এই ব্যথা চিরতরে বন্ধ করতে চাই।
suicide,bangla,এই কষ্টের চেয়ে মৃত্যু ভালো।
suicide,bangla,মৃত্যুই এখন আমার একমাত্র বন্ধু।
suicide,bangla,আমার ব্রিজ থেকে লাফ দেওয়া উচিত।
suicide,bangla,আমি মরতে প্রস্তুত।
suicide,bangla,আমি মরে এই পৃথিবী ছেড়ে যেতে চাই।
suicide,bangla,বেঁচে থাকার মতো কিছু আর নেই।
suicide,bangla,বেঁচে থাকার মতো কিছু আর নেই।
suicide,bangla,আমি এখন মরে যেতে চাই
suicide,bangla,আমি বাঁচার যোগ্য নই।
suicide,bangla,এই জীবনের সাথে আমার সম্পর্ক শেষ।
suicide,bangla,আত্মহত্যাই আমার জন্য একমাত্র সমাধান
suicide,bangla,আমি সবার কাছ থেকে বিদায় নিতে প্রস্তুত।
suicide,bangla,মৃত্যুই এখন আমার একমাত্র বন্ধু।
suicide,bangla,আমি ঘুমাতে চাই আর আর কখনো জেগে উঠতে চাই না।
suicide,bangla,আমি এই পৃথিবীকে বিদায় বলছি।
suicide,bangla,বেঁচে থাকার মতো কিছু আর নেই।
suicide,bangla,আমি নিজের ক্ষতি করার উপায় ভাবছি।
suicide,bangla,সুইসাইড করব আমি।
suicide,bangla,নিজেকে শেষ করে দেবার ইচ্ছা হচ্ছে।
suicide,bangla,বেঁচে থাকার মতো কিছু আর নেই।
suicide,bangla,এই জীবনের সাথে আমার সম্পর্ক শেষ।
suicide,bangla,জীবনটা আর সহ্য হচ্ছে না।
suicide,bangla,জীবন বাঁচানোর মতো নয়।
suicide,bangla,আমি চিরতরে অদৃশ্য হতে চাই।
suicide,bangla,আত্মহত্যার চিন্তা আমাকে শান্তি দেয়।
suicide,bangla,আমার আর কিছু আসে যায় না।
suicide,bangla,আমি জানি ঠিক কীভাবে এটি করব।
suicide,bangla,আমার বাঁচার ইচ্ছা নেই।
suicide,bangla,আমি মৃত্যুর সাথে শান্তি স্থাপন করেছি।
suicide,bangla,সুইসাইড করব আমি।
suicide,bangla,আমি ঘুমাতে চাই আর আর কখনো জেগে উঠতে চাই না।
suicide,bangla,নিজেকে শেষ করে দেবার ইচ্ছা হচ্ছে
suicide,bangla,আমি নিজেকে শেষ করে দেব।
suicide,bangla,আমার আর কিছু আসে যায় না।
suicide,bangla,আমি শুধু মরে মুক্তি পেতে চাই।
suicide,bangla,জীবন বাঁচানোর মতো নয়।
suicide,bangla,আমি নিজের জীবন নিতে চাই।
suicide,bangla,নিজেকে শেষ করে দেব আজ রাতে
suicide,bangla,আমি মৃত্যুকে আলিঙ্গন করতে চাই।
suicide,bangla,আমি কাল আমার জীবন শেষ করার সিদ্ধান্ত নিয়েছি।
suicide,bangla,আমি আর বাঁচতে চাই না।
suicide,bangla,আমি মারতে যাচ্ছি নিজেকে।
suicide,bangla,আমি আর মৃত্যুকে ভয় পাই না।
suicide,bangla,আমি ঘুমাতে চাই আর আর কখনো জেগে উঠতে চাই না।
suicide,bangla,নিজেকে শেষ করে দেবার ইচ্ছা হচ্ছে।
suicide,bangla,আমি আমার জীবন শেষ করার পরিকল্পনা করেছি।
suicide,bangla,আমি মৃত্যুর সাথে শান্তি স্থাপন করেছি।
suicide,bangla,আমি আমার জীবন শেষ করতে চাই।
suicide,bangla,আমি মরতে প্রস্তুত।
suicide,bangla,সব চেষ্টা করেছি কিন্তু আত্মহত্যাই বাকি।
suicide,bangla,আমি আজ রাতে আত্মহত্যা করব।
suicide,bangla,আমি ঘুমাতে চাই আর আর কখনো জেগে উঠতে চাই না।
suicide,bangla,আমি আমার শিরা কাটতে চাই।
suicide,bangla,এই জীবনের সাথে আমার সম্পর্ক শেষ।
suicide,bangla,আমি শেষ করে দেব সব।
suicide,bangla,আমি আর বাঁচতে চাই না।
suicide,bangla,জীবনটা বোঝা হয়ে দাঁড়িয়েছে।
suicide,bangla,আমি আমার জীবন শেষ করতে চাই।
suicide,bangla,আমি আমার কষ্ট শেষ করতে যাচ্ছি।
suicide,bangla,আমি শেষ করার পথ খুঁজছি।
suicide,bangla,আমি নিজের জীবন নিতে চাই।
suicide,bangla,মৃত্যুই এখন আমার একমাত্র বন্ধু।
suicide,bangla,আমি জানি ঠিক কীভাবে এটি করব।
suicide,bangla,আমার ব্রিজ থেকে লাফ দেওয়া উচিত।
suicide,bangla,আমি শেষ করে দেব সব।
suicide,bangla,আমি ইতিমধ্যে যা দরকার কিনে ফেলেছি।
suicide,bangla,আমি আজ রাতে আত্মহত্যা করব।
suicide,bangla,আমি আত্মহত্যা করার কথা ভাবছি।
suicide,bangla,আত্মহত্যার চিন্তা আমাকে শান্তি দেয়।
suicide,bangla,আমি আমার জীবন শেষ করতে চাই।
suicide,bangla,এই কষ্টের চেয়ে মৃত্যু ভালো।
suicide,bangla,আত্মহত্যাই আমার জন্য একমাত্র সমাধান।
suicide,bangla,জীবনটা আর সহ্য হচ্ছে না।
suicide,bangla,আমি সবার কাছ থেকে বিদায় নিতে প্রস্তুত।
suicide,bangla,আমি একা মরে যেতে চাই।
suicide,bangla,আমি আর এখানে থাকতে চাই না।
suicide,bangla,আমি মৃত্যুর সাথে শান্তি স্থাপন করেছি।
suicide,bangla,আমি এই পৃথিবী ছেড়ে যেতে প্রস্তুত।
suicide,bangla,আমি কাল আমার জীবন শেষ করার সিদ্ধান্ত নিয়েছি।
suicide,bangla,আমি আজ রাতে ওভারডোজ নেব।
suicide,bangla,আমি আমার জীবন শেষ করতে চাই।
suicide,bangla,আমি এই ব্যথা চিরতরে বন্ধ করতে চাই।
suicide,bangla,আত্মহত্যা আমার নিয়তি।
suicide,bangla,আমি সবার কাছ থেকে বিদায় নিতে প্রস্তুত।
suicide,bangla,আমি মরে এই পৃথিবী ছেড়ে যেতে চাই।
suicide,bangla,এই জীবনের সাথে আমার সম্পর্ক শেষ।
suicide,bangla,আমি আজ রাতে আত্মহত্যা করব।
suicide,bangla,আমি ঘুমাতে চাই আর আর কখনো জেগে উঠতে চাই না।
suicide,bangla,আমার বাঁচার ইচ্ছা নেই।
suicide,bangla,আমি আত্মহত্যা করব।
suicide,bangla,আমি আত্মহত্যা করব
suicide,bangla,আমার ব্রিজ থেকে লাফ দেওয়া উচিত।
suicide,bangla,"আমি আর পারছি না, আমি সব শেষ করছি।"
suicide,bangla,আমি লাফ দিতে যাচ্ছি।
suicide,bangla,আমি আজ রাতে আত্মহত্যা করতে চাই।
suicide,bangla,আমি কয়েক সপ্তাহ ধরে আত্মহত্যার কথা ভাবছি।
suicide,bangla,আমি আমার শেষ বিদায় বলছি।
suicide,bangla,আমি আমার জীবন শেষ করতে চাই।
suicide,bangla,আমি নিজের জীবন নিতে চাই।
suicide,bangla,আমি মৃত্যুর সাথে শান্তি স্থাপন করেছি।
suicide,bangla,আমি এই পৃথিবীকে বিদায় বলছি।
suicide,bangla,আমাকে ছাড়া পৃথিবী ভালো থাকবে।
suicide,bangla,মৃত্যুর জন্য অপেক্ষা করছি।
suicide,bangla,আত্মহত্যাই আমার একমাত্র পথ মনে হচ্ছে।
suicide,bangla,আত্মহত্যাই সমাধান মনে হচ্ছে।
suicide,bangla,আমার আর কিছু আসে যায় না
suicide,bangla,আমি জানি ঠিক কীভাবে এটি করব।
suicide,bangla,মৃত্যুই এখন আমার একমাত্র বন্ধু।
suicide,bangla,আমি আর বাঁচতে চাই না।
suicide,bangla,আমি নিজের জীবন নিতে চাই।
suicide,bangla,মৃত্যুর জন্য অপেক্ষা করছি।
suicide,bangla,আত্মহত্যাই একমাত্র সমাধান।
suicide,bangla,আমি এখন মরে যেতে চাই।
suicide,bangla,আমি আত্মহত্যা করব।
suicide,bangla,আমি শুধু মরে মুক্তি পেতে চাই।
suicide,bangla,আমি আর এখানে থাকতে চাই না।
suicide,bangla,আত্মহত্যাই আমার একমাত্র পথ মনে হচ্ছে
suicide,bangla,আমি শান্তিতে মরে যেতে চাই।
suicide,bangla,"আমি আর পারছি না, আমি সব শেষ করছি।"
suicide,bangla,আমি সব শেষ করার পরিকল্পনা করছি।
suicide,bangla,আমি আমার শেষ বিদায় বলছি।
suicide,bangla,আত্মহত্যার চিন্তা আমাকে শান্তি দেয়।
suicide,bangla,আমি বাঁচার যোগ্য নই।
suicide,bangla,আমি মারতে যাচ্ছি নিজেকে।
suicide,bangla,আমি আত্মহত্যা করব।
suicide,bangla,জীবন বাঁচানোর মতো নয়।
suicide,bangla,আমি নিজের জীবন নিতে চাই।
suicide,bangla,আমি আর এখানে থাকতে চাই না
suicide,bangla,আমি নিজের জীবন নিতে চাই।
suicide,bangla,বেঁচে থাকার মতো কিছু আর নেই।
suicide,bangla,আমি আজ রাতে আত্মহত্যা করব।
suicide,bangla,আত্মহত্যাই একমাত্র সমাধান।
suicide,bangla,"আমি আর পারছি না, আমি সব শেষ করছি"
suicide,bangla,আমি আজ রাতে আত্মহত্যা করব।
suicide,bangla,আমি কয়েক সপ্তাহ ধরে আত্মহত্যার কথা ভাবছি।
suicide,bangla,আমি এই পৃথিবী ছেড়ে যেতে প্রস্তুত।
suicide,bangla,আমি শেষ করে দেব সব।
suicide,bangla,আমি একা মরে যেতে চাই।
suicide,bangla,নিজের জীবন শেষ করার সিদ্ধান্ত চূড়ান্ত
suicide,bangla,এই কষ্টের চেয়ে মৃত্যু ভালো।
suicide,bangla,আমি শান্তিতে মরে যেতে চাই।
suicide,bangla,আমি চিরতরে অদৃশ্য হতে চাই।
suicide,bangla,আমি এখন মরে যেতে চাই।
