label,language,comment
depression,english,I have been crying for days
suicide,english,I am going to kill myself tonight
fall_in_love,bangla,তুমি আমার দিনের সবচেয়ে সুন্দর অংশ
depression,bangla,আমি সারাদিন বিছানায় পড়ে থাকতে চাই
fall_in_love,bangla,তুমি আমার দেখা সবচেয়ে সুন্দর মানুষ
depression,english,Life feels like a burden
fall_in_love,english,I feel safe when I am with you
suicide,english,I want to take my own life
suicide,bangla,আমি মৃত্যুর সাথে শান্তি স্থাপন করেছি
suicide,english,I just want to die and be free
fall_in_love,english,You make my heart melt
fall_in_love,bangla,আমি তোমাকে নিয়ে সারাক্ষণ ভাবি
depression,bangla,যেসব জিনিস আগে ভালোবাসতাম সেগুলোর প্রতি আগ্রহ হারিয়েছি
depression,bangla,যেসব জিনিস আগে ভালোবাসতাম সেগুলোর প্রতি আগ্রহ হারিয়েছি
depression,bangla,আমি নিজেকে আর চিনতে পারি না
fall_in_love,bangla,আমি আগে কখনো এভাবে অনুভব করিনি
suicide,bangla,আমি মরে গেলে সবাই ভালো থাকবে
depression,english,I have been feeling really down lately
fall_in_love,bangla,আমি তোমার আশেপাশে থাকতে ভালোবাসি
fall_in_love,bangla,তুমিই আমার অপেক্ষার মানুষ
fall_in_love,bangla,তুমি আমার দেখা সবচেয়ে সুন্দর মানুষ
fall_in_love,bangla,তুমি পৃথিবীকে আরও উজ্জ্বল করে তুলো
suicide,bangla,আমি একা মরে যেতে চাই
depression,english,Why do I feel so alone in a crowd
suicide,bangla,আমি চিরতরে অদৃশ্য হতে চাই
suicide,english,I am going to kill myself tonight
depression,bangla,একটা কালো মেঘ সব সময় আমাকে অনুসরণ করে
suicide,english,I have nothing left to live for
depression,bangla,কোনো কিছুর আর কোনো মূল্য নেই
suicide,english,I already bought what I need for it
fall_in_love,bangla,আমি নিজেকে ভাগ্যবান মনে করি তোমাকে পেয়ে
fall_in_love,bangla,আমি তোমার সাথে সারা জীবন কাটাতে চাই
fall_in_love,bangla,তোমার সাথে আমি নিরাপদ বোধ করি
fall_in_love,bangla,তুমি আমার সবকিছু
suicide,english,I want to go to sleep and never wake up
suicide,english,I am planning to end it all
depression,bangla,আমি এই পৃথিবীতে সম্পূর্ণ একা
fall_in_love,english,I feel so lucky to have you in my life
fall_in_love,bangla,তুমি সবকিছু আরও সুন্দর করে দাও
fall_in_love,english,I am falling so hard for you
suicide,bangla,আত্মহত্যাই আমার জন্য একমাত্র সমাধান
fall_in_love,bangla,তুমি আমার দেখা সবচেয়ে সুন্দর মানুষ
fall_in_love,english,You make me feel alive
fall_in_love,english,My heart belongs to you
fall_in_love,english,I thank God every day for bringing you into my life
fall_in_love,english,I am crazy about you
depression,bangla,আমি আমার নিজের মনের ভিতরে আটকা পড়েছি
fall_in_love,english,Every time I see you I smile
suicide,bangla,আমি আত্মহত্যার সাহস পেয়ে গেছি
depression,english,I am stuck in a dark place and cannot get out
suicide,bangla,আমি সপ্তাহ ধরে পিল জমাচ্ছি
fall_in_love,english,You are the first thing I think of when I wake up
suicide,bangla,আমি মরে গেলে সবাই ভালো থাকবে
depression,bangla,আমি সবার জন্য বোঝা মনে করি
suicide,bangla,আমি আমার কষ্ট শেষ করতে যাচ্ছি
depression,english,Nothing makes me happy anymore
fall_in_love,bangla,তুমি আমার পৃথিবীকে ঘুরিয়ে দাও
depression,bangla,টানেলের শেষে কোনো আলো নেই
depression,bangla,আমি বাস্তবতা থেকে বিচ্ছিন্ন বোধ করি
fall_in_love,english,I am falling for you more every day
depression,english,Every day feels the same and pointless
fall_in_love,bangla,তুমি আমার হৃদয়কে ছুঁয়ে গেছো
fall_in_love,bangla,তুমি আমার স্বপ্নের মতো
fall_in_love,bangla,তুমি আমার কাছে বিশেষ
depression,english,I feel like a failure
fall_in_love,bangla,তুমি আমার জীবনে এত আনন্দ নিয়ে এসেছো
suicide,bangla,আমি আমার জীবন শেষ করতে চাই
depression,bangla,আমি নিজেকে আর চিনতে পারি না
suicide,bangla,আমি আমার সুইসাইড নোট লিখে ফেলেছি
suicide,bangla,আমি আর মৃত্যুকে ভয় পাই না
depression,bangla,পৃথিবীর কাছে আমি অদৃশ্য
suicide,bangla,আত্মহত্যাই আমার একমাত্র পথ মনে হচ্ছে
suicide,bangla,আমি আমার জীবন শেষ করতে চাই
fall_in_love,bangla,প্রতিটি দিন আমি তোমাকে আরও বেশি ভালোবাসি
suicide,english,Everyone would be better off if I died
suicide,bangla,আমি এই পৃথিবী ছেড়ে যেতে প্রস্তুত
fall_in_love,english,Meeting you was the best thing that ever happened to me
depression,english,I don't see a future for myself
suicide,english,I am ready to say goodbye to everyone
fall_in_love,english,You stole my heart
fall_in_love,english,You are my everything
depression,english,I am tired of being sad
depression,english,I feel empty inside all the time
depression,bangla,টানেলের শেষে কোনো আলো নেই
suicide,english,I found the courage to kill myself
depression,english,Why is everything so hard for me
fall_in_love,english,I am addicted to your smile
suicide,english,I am thinking of ways to harm myself
depression,english,I feel like I am not important to anyone
suicide,bangla,মৃত্যুই আমার একমাত্র মুক্তি
fall_in_love,bangla,তোমার কথা ভাবলেই আমার মুখে হাসি চলে আসে
fall_in_love,bangla,আমার হৃদয় তোমার জন্যই স্পন্দিত
fall_in_love,english,I cannot imagine my life without you
fall_in_love,english,You complete me
depression,bangla,আমার মনটা সব সময় খুব ভারী থাকে
suicide,bangla,আমি এই পৃথিবীকে বিদায় বলছি
depression,bangla,আমি অনেক দিন ধরে খুব হতাশ বোধ করছি
fall_in_love,bangla,আমার মনে হয় আমি তোমার প্রেমে পড়েছি
suicide,english,I am planning to end it all
fall_in_love,bangla,তুমি সবসময় আমার মনের মধ্যে আছো
depression,bangla,কেন আমি ভিড়ের মাঝেও একা অনুভব করি
fall_in_love,english,I love being around you
fall_in_love,english,You make my world go round
fall_in_love,bangla,তুমি ছাড়া আমার জীবন কল্পনা করতে পারি না
suicide,bangla,আমি আর মৃত্যুকে ভয় করি না
depression,bangla,আমি বাস্তবতা থেকে বিচ্ছিন্ন বোধ করি
suicide,bangla,আমি মরে গেলে সবাই ভালো থাকবে
suicide,bangla,আত্মহত্যা আমার নিয়তি
suicide,english,Death seems better than this pain
depression,english,I feel like I am all alone in this world
fall_in_love,bangla,তুমি পৃথিবীকে আরও উজ্জ্বল করে তুলো
suicide,english,I have written my suicide note
depression,english,I don't belong anywhere
suicide,bangla,মৃত্যুই আমার একমাত্র মুক্তি
depression,bangla,আমি কোথাও খাপ খাই না
fall_in_love,bangla,তুমি আমার একমাত্র সত্যিকারের ভালোবাসা
depression,bangla,আমার ভবিষ্যৎ নিয়ে আমি খুব হতাশ
fall_in_love,english,You bring so much joy to my life
depression,english,Everything hurts and nothing helps
suicide,english,I want to end my life
fall_in_love,bangla,তুমি আমাকে আরও ভালো মানুষ হতে অনুপ্রাণিত করো
fall_in_love,bangla,তুমিই আমার অপেক্ষার মানুষ
depression,english,I feel like I am drowning and nobody sees it
suicide,bangla,আমি মরতে প্রস্তুত
depression,bangla,আমার শ্বাস বন্ধ হয়ে আসছে মনে হয়
suicide,bangla,আমি সব শেষ করার পরিকল্পনা করছি
depression,bangla,কোনো কিছুতে আর আনন্দ খুঁজে পাই না
depression,english,I feel like a failure
depression,bangla,ভালো থাকার অভিনয় করতে করতে আমি ক্লান্ত
fall_in_love,english,I can't stop thinking about you
suicide,english,I want to take my own life
depression,english,I feel so exhausted all the time
depression,english,I am always sad and I don't know why
depression,english,I feel so hopeless about my future
fall_in_love,bangla,আমি তোমার আশেপাশে থাকতে ভালোবাসি
depression,english,My mind is a dark place
suicide,english,I am going to end my suffering
fall_in_love,english,You are the one I have been waiting for
fall_in_love,bangla,তোমার কাছে গেলে বুকের ধড়ফড় বেড়ে যায়
depression,english,I don't enjoy anything anymore
fall_in_love,english,My heart belongs to you
depression,english,I cannot remember the last time I was happy
depression,english,I feel like I am failing at everything
suicide,bangla,আমি শান্তিতে মরে যেতে চাই
suicide,bangla,আমি মরে এই পৃথিবী ছেড়ে যেতে চাই
suicide,english,I have been thinking about suicide for weeks
depression,bangla,একটা কালো মেঘ সব সময় আমাকে অনুসরণ করে
suicide,bangla,আমি ঘুমাতে চাই আর আর কখনো জেগে উঠতে চাই না
depression,english,I feel trapped in my own mind
suicide,bangla,"আমি আর পারছি না, আমি সব শেষ করছি"
fall_in_love,bangla,আমি জানতাম না ভালোবাসা এত সুন্দর
suicide,bangla,আত্মহত্যাই আমার জন্য একমাত্র সমাধান
suicide,english,I am going to end my suffering
suicide,bangla,আমি আজ রাতে আত্মহত্যা করব
fall_in_love,bangla,আমি তোমার দিকে তাকানোর ভঙ্গি ভালোবাসি
suicide,bangla,আমার আর কিছু আসে যায় না
fall_in_love,bangla,তোমার সাথে প্রতিটি মুহূর্ত আমি লালন করি
fall_in_love,english,You are my soulmate
fall_in_love,english,You are always on my mind
depression,english,I don't belong anywhere
suicide,bangla,মৃত্যুই এখন আমার একমাত্র বন্ধু
suicide,bangla,আমি আর এখানে থাকতে চাই না
fall_in_love,bangla,তুমি আমার হৃদয়কে ছুঁয়ে গেছো
fall_in_love,english,You are perfect in every way
fall_in_love,bangla,তুমি আমার হৃদয়কে ছুঁয়ে গেছো
fall_in_love,english,You make me feel alive
suicide,english,Life is not worth living
fall_in_love,english,You make my life beautiful
depression,english,Why is everything so hard for me
fall_in_love,bangla,তুমি আমার সবকিছু
fall_in_love,bangla,তুমি আমার একমাত্র সত্যিকারের ভালোবাসা
depression,bangla,আমি সব সময় দুঃখিত থাকি আর কারণ জানি না
fall_in_love,english,I love the way you look at me
fall_in_love,bangla,আমি জানতাম না ভালোবাসা এত সুন্দর
depression,english,I don't want to wake up tomorrow
suicide,bangla,আমার আর কিছু আসে যায় না
fall_in_love,english,I never knew love could feel this way
depression,bangla,আমি অনুভূতিহীন এবং সবার থেকে বিচ্ছিন্ন
fall_in_love,english,I want to grow old with you
fall_in_love,bangla,আমি তোমাকে নিয়ে সারাক্ষণ ভাবি
suicide,bangla,আমি মৃত্যুর সাথে শান্তি স্থাপন করেছি
suicide,bangla,আমার ব্রিজ থেকে লাফ দেওয়া উচিত
fall_in_love,bangla,আমি তোমাকে গভীরভাবে ভালোবাসি
fall_in_love,english,I am completely drawn to you
fall_in_love,bangla,আমি সারা দিন তোমার কথা ভাবি
depression,english,I feel like I am losing myself
fall_in_love,bangla,তুমি সবসময় আমার মনের মধ্যে আছো
depression,bangla,কিছু করার শক্তি নেই আমার
suicide,english,I should just jump off a bridge
fall_in_love,english,I cherish every moment with you
suicide,bangla,আত্মহত্যাই সমাধান মনে হচ্ছে
suicide,english,I don't want to be here anymore
suicide,bangla,আমি চাই কষ্ট চিরতরে শেষ হোক
suicide,english,I don't care what happens to me anymore
suicide,english,I have been saving pills for weeks
fall_in_love,bangla,আমার মনে হয় আমি তোমার প্রেমে পড়েছি
fall_in_love,bangla,আমি তোমার প্রতি সম্পূর্ণ আকৃষ্ট
suicide,english,I am not scared of dying anymore
depression,bangla,আমি আমার নিজের মনের ভিতরে আটকা পড়েছি
suicide,english,I am done with this life
suicide,bangla,আমি সবার কাছ থেকে বিদায় নিতে প্রস্তুত
depression,bangla,ভালো থাকার অভিনয় করতে করতে আমি ক্লান্ত
depression,bangla,আমি একা এই যুদ্ধ চালিয়ে যেতে ক্লান্ত
depression,bangla,আমি সব সময় দুঃখিত থাকি আর কারণ জানি না
fall_in_love,english,I can't stop thinking about you
suicide,bangla,আমি নিজের জন্য বিপজ্জনক
depression,english,I can't escape this darkness
suicide,english,I want to end my life
suicide,bangla,আমি কয়েক সপ্তাহ ধরে আত্মহত্যার কথা ভাবছি
depression,english,I have been crying for days
fall_in_love,english,I love the way you look at me
suicide,english,Suicide is the only way out for me
suicide,bangla,আমি সবার কাছ থেকে বিদায় নিতে প্রস্তুত
depression,bangla,কেউ আমাকে বোঝে না মনে হয়
fall_in_love,bangla,ঘুম থেকে উঠেই প্রথমে তোমার কথা মনে পড়ে
depression,english,I feel so empty and hollow
depression,bangla,আমি আমার জীবনকে ঘৃণা করি
fall_in_love,bangla,তুমি আমার জীবনের আলো
fall_in_love,english,My heart belongs to you
fall_in_love,english,You are the most beautiful person I have ever met
depression,english,I feel like nobody cares about me
fall_in_love,bangla,তোমার কাছে গেলে বুকের ধড়ফড় বেড়ে যায়
depression,bangla,প্রতিটি দিন একই রকম আর অর্থহীন মনে হয়
fall_in_love,bangla,তুমি আমার সবকিছু
depression,english,I feel like a burden to everyone
fall_in_love,english,You make my world go round
suicide,bangla,আমি আর মৃত্যুকে ভয় পাই না
suicide,bangla,আমি নিজের জন্য বিপজ্জনক
depression,english,I feel worthless
fall_in_love,english,I have never felt this way before
suicide,bangla,আমি আজ রাতে ওভারডোজ নেব
depression,bangla,যেসব জিনিস আগে ভালোবাসতাম সেগুলোর প্রতি আগ্রহ হারিয়েছি
suicide,english,I am planning to end it all
depression,bangla,সব সময় আমার ভিতরটা খালি খালি লাগে
fall_in_love,english,I think I am falling in love with you
fall_in_love,bangla,তোমার সাথে দেখা আমার জীবনের সেরা ঘটনা
suicide,bangla,আত্মহত্যাই আমার জন্য একমাত্র সমাধান
depression,bangla,কেউ যদি বুঝত আমি কীসের মধ্য দিয়ে যাচ্ছি
depression,english,I feel worthless
suicide,english,I don't want to live anymore
suicide,bangla,আমি আর বাঁচতে চাই না
depression,bangla,আমি চলে গেলে কেউ মিস করবে না মনে হয়
suicide,english,I know exactly how I will do it
depression,english,I have lost interest in everything I used to love
suicide,bangla,আমি নিজের জীবন নিতে চাই
depression,bangla,সব সময় দুঃখিত থাকতে থাকতে আমি ক্লান্ত
fall_in_love,bangla,তুমি সবকিছু আরও সুন্দর করে দাও
depression,bangla,আমি এত শূন্য এবং ফাঁপা বোধ করছি
fall_in_love,bangla,প্রতিটি দিন আমি তোমাকে আরও বেশি ভালোবাসি
depression,english,I feel like I am not important to anyone
depression,bangla,আমি অনেক দিন ধরে খুব হতাশ বোধ করছি
suicide,english,I have decided to end my life tomorrow
suicide,bangla,আমি চাই কষ্ট চিরতরে শেষ হোক
suicide,bangla,আমি আজ রাতে আত্মহত্যা করতে চাই
fall_in_love,english,I am addicted to your smile
depression,english,I don't belong anywhere
fall_in_love,english,You are the most amazing person I know
depression,bangla,আমি নিজেকে আর চিনতে পারি না
fall_in_love,english,You are the reason I wake up happy
fall_in_love,english,I am crazy about you
depression,bangla,আমি ডুবে যাচ্ছি আর কেউ দেখছে না
suicide,bangla,আমি ফাঁস নিয়ে ঝুলতে যাচ্ছি
depression,bangla,আমি নিজেকে হারিয়ে ফেলছি
fall_in_love,bangla,আমি প্রতিদিন তোমার প্রেমে আরও গভীরে পড়ছি
suicide,bangla,আমি ইতিমধ্যে যা দরকার কিনে ফেলেছি
depression,bangla,এই অন্ধকার থেকে পালাতে পারি না
fall_in_love,bangla,তুমি পৃথিবীকে আরও উজ্জ্বল করে তুলো
suicide,english,The world would be better without me
fall_in_love,bangla,তোমাকে দেখলেই আমার মন খুশি হয়
fall_in_love,english,I want to spend my life with you
depression,english,I am tired of fighting this battle alone
fall_in_love,english,You are my greatest adventure
fall_in_love,bangla,তুমি সবসময় আমার মনের মধ্যে আছো
depression,english,I feel like I am sinking deeper every day
fall_in_love,bangla,আমি সারা দিন তোমার কথা ভাবি
depression,english,I feel like I am drowning and nobody sees it
suicide,english,I don't want to be here anymore
suicide,english,I have nothing left to live for
depression,english,I feel like nobody understands me
fall_in_love,bangla,প্রতিটি দিন আমি তোমাকে আরও বেশি ভালোবাসি
depression,english,There is no light at the end of the tunnel
suicide,bangla,বেঁচে থাকার মতো কিছু আর নেই
suicide,bangla,বেঁচে থাকার মতো আর কিছুই নেই আমার
depression,bangla,আমি এত শূন্য এবং ফাঁপা বোধ করছি
suicide,bangla,আমি এই পৃথিবী ছেড়ে যেতে প্রস্তুত
depression,bangla,আমি নিজেকে হারিয়ে ফেলছি
depression,english,I feel like giving up on everything
fall_in_love,english,I want to grow old with you
depression,english,Everything feels grey and empty
fall_in_love,bangla,আমি নিজেকে ভাগ্যবান মনে করি তোমাকে পেয়ে
depression,english,I feel worthless
depression,english,I feel like nobody understands me
fall_in_love,bangla,আমি তোমার জন্য পাগল
suicide,bangla,আমি আর এখানে থাকতে চাই না
depression,english,I don't recognize myself anymore
fall_in_love,bangla,আমার মনে হয় আমি তোমার প্রেমে পড়েছি
depression,english,I just want to stay in bed forever
fall_in_love,english,You are the reason I wake up happy
depression,bangla,আমার শ্বাস বন্ধ হয়ে আসছে মনে হয়
depression,english,I feel like I have no purpose
depression,bangla,আমি প্রতিদিন আরও গভীরে ডুবে যাচ্ছি
fall_in_love,english,You are the best part of my day
fall_in_love,bangla,তোমার সাথে প্রতিটি মুহূর্ত আমি লালন করি
suicide,english,"I can't take it anymore, I am going to end it"
suicide,english,I don't want to live anymore
depression,bangla,কেন আমি ভিড়ের মাঝেও একা অনুভব করি
suicide,english,I am going to hang myself
depression,english,I cannot find joy in anything anymore
suicide,english,Life is not worth living
suicide,english,I am going to end my suffering
fall_in_love,english,You are perfect in every way
fall_in_love,english,I can't stop thinking about you
depression,english,I feel like a burden to everyone
depression,english,There is a dark cloud following me everywhere
fall_in_love,english,I cannot imagine my life without you
suicide,english,I am crying and thinking about ending my life
suicide,bangla,আমি আমার জীবন শেষ করার পরিকল্পনা করেছি
depression,bangla,আমি অনেক দিন ধরে খুব হতাশ বোধ করছি
suicide,bangla,আমি এই ব্যথা চিরতরে বন্ধ করতে চাই
fall_in_love,bangla,তোমাকে দেখলেই আমার মন খুশি হয়
fall_in_love,english,I have never felt this way before
suicide,english,I have been thinking about suicide for weeks
depression,bangla,কেউ যদি বুঝত আমি কীসের মধ্য দিয়ে যাচ্ছি
suicide,english,I have been saving pills for weeks
fall_in_love,english,I thank God every day for bringing you into my life
suicide,english,I just want the suffering to end forever
suicide,bangla,আমি সব শেষ করার পরিকল্পনা করছি
depression,bangla,কোনো কিছুই আমাকে আর খুশি করতে পারে না
suicide,bangla,আমি আর বাঁচতে চাই না
fall_in_love,english,You are my happy place
suicide,english,Nothing is worth living for anymore
depression,bangla,কোনো কিছুর আর কোনো মূল্য নেই
depression,bangla,আমার ভিতরে সব ভেঙে গেছে
suicide,english,I have tried everything but only suicide remains
depression,bangla,আমি আর বাঁচতে চাই না
depression,bangla,এই অন্ধকার থেকে পালাতে পারি না
depression,bangla,আমি যথেষ্ট ভালো নই মনে হয়
suicide,english,Suicide feels like my only option
fall_in_love,bangla,আমি আগে কখনো এভাবে অনুভব করিনি
fall_in_love,bangla,তুমি আমার সবকিছু
depression,english,The sadness never goes away
depression,english,Everything hurts and nothing helps
fall_in_love,bangla,তুমি আমার হৃদয়কে ছুঁয়ে গেছো
suicide,bangla,আমি কয়েক সপ্তাহ ধরে আত্মহত্যার কথা ভাবছি
fall_in_love,english,You are the first thing I think of when I wake up
suicide,english,I am planning to end it all
depression,english,I feel like no one would miss me if I were gone
fall_in_love,bangla,তুমি আমার দেখা সবচেয়ে সুন্দর মানুষ
fall_in_love,bangla,তুমি প্রতিটি ক্ষেত্রেই নিখুঁত
fall_in_love,bangla,তোমার সাথে দেখা আমার জীবনের সেরা ঘটনা
fall_in_love,bangla,ঘুম থেকে উঠেই প্রথমে তোমার কথা মনে পড়ে
suicide,bangla,এই জীবনের সাথে আমার সম্পর্ক শেষ
depression,bangla,শেষ কবে খুশি ছিলাম আমার মনে নেই
suicide,bangla,আমি নিজের ক্ষতি করার উপায় ভাবছি
fall_in_love,english,I love being around you
depression,bangla,আমি এই পৃথিবীতে সম্পূর্ণ একা
depression,english,Why is everything so hard for me
suicide,english,I want to die and leave this world behind
suicide,bangla,আমি নিজের ক্ষতি করার উপায় ভাবছি
suicide,bangla,আমি আজ রাতে নিজেকে গুরুতরভাবে আঘাত করব
depression,bangla,আমি চলে গেলে কেউ মিস করবে না মনে হয়
fall_in_love,english,I am falling so hard for you
depression,bangla,কোনো কিছুতে আর আনন্দ খুঁজে পাই না
suicide,english,I am not scared of dying anymore
fall_in_love,english,I love you more every single day
depression,english,I feel so disconnected from reality
fall_in_love,english,You stole my heart
fall_in_love,english,I am deeply in love with you
suicide,bangla,আমি আজ রাতে নিজেকে গুরুতরভাবে আঘাত করব
fall_in_love,bangla,আমি প্রতিদিন তোমার প্রেমে আরও গভীরে পড়ছি
fall_in_love,bangla,তুমি আমার কাছে বিশেষ
suicide,bangla,আত্মহত্যাই একমাত্র সমাধান
suicide,english,I don't want to be here anymore
suicide,bangla,বেঁচে থাকার কোনো কারণ নেই আমার
depression,bangla,কিছু করার শক্তি নেই আমার
fall_in_love,bangla,তোমার প্রতি আমার অনুভূতি সত্যি
suicide,bangla,বেঁচে থাকার মতো কিছু আর নেই
suicide,bangla,আমি কাঁদছি আর আমার জীবন শেষ করার কথা ভাবছি
fall_in_love,bangla,আমি তোমাকে গভীরভাবে ভালোবাসি
suicide,bangla,আমি আত্মহত্যা করার কথা ভাবছি
suicide,english,I just want to die peacefully
suicide,english,I want to stop this pain permanently
fall_in_love,english,I can't stop thinking about you
suicide,bangla,আত্মহত্যাই সমাধান মনে হচ্ছে
depression,bangla,আমি অনেক দিন ধরে খুব হতাশ বোধ করছি
depression,english,Every day feels the same and pointless
depression,english,Everything feels grey and empty
depression,english,I feel numb and disconnected from everyone
depression,bangla,সবকিছু ধূসর আর শূন্য মনে হচ্ছে
fall_in_love,bangla,তোমার প্রতি আমার অনুভূতি সত্যি
suicide,english,Suicide is the only way out for me
suicide,bangla,এই জীবনের সাথে আমার সম্পর্ক শেষ
depression,english,I don't belong anywhere
suicide,bangla,এই জীবনের সাথে আমার সম্পর্ক শেষ
fall_in_love,english,I love the way you laugh
fall_in_love,english,You are always on my mind
fall_in_love,bangla,তুমি আমাকে বাঁচিয়ে রাখো
fall_in_love,bangla,তোমার সাথে দেখা আমার জীবনের সেরা ঘটনা
suicide,bangla,আত্মহত্যাই আমার জন্য একমাত্র সমাধান
depression,bangla,কেউ আমার সম্পর্কে চিন্তা করে না
fall_in_love,bangla,আমি তোমার জন্য খুব বেশি পড়েছি
suicide,english,I want to die now
suicide,english,I should just jump off a bridge
depression,bangla,কোনো কিছুতে আর আনন্দ খুঁজে পাই না
fall_in_love,bangla,আমি জানতাম না ভালোবাসা এত সুন্দর
depression,bangla,আমি নিজেকে অযোগ্য মনে করি
depression,english,Everything feels like a struggle
depression,bangla,আমার ভবিষ্যৎ নিয়ে আমি খুব হতাশ
suicide,bangla,আত্মহত্যাই সমাধান মনে হচ্ছে
depression,bangla,আমি কারো সাথে কথা বলতে চাই না
suicide,english,I want to take my own life
fall_in_love,bangla,তোমার হাসির প্রতি আমি আসক্ত
depression,bangla,ভালো থাকার অভিনয় করতে করতে আমি ক্লান্ত
depression,english,I am stuck in a dark place and cannot get out
fall_in_love,english,You make my heart skip a beat
suicide,bangla,আমি সব শেষ করার পরিকল্পনা করছি
fall_in_love,bangla,তোমার কথা ভাবলেই আমার মুখে হাসি চলে আসে
suicide,bangla,মৃত্যুই এখন আমার একমাত্র বন্ধু
fall_in_love,english,I love being around you
fall_in_love,english,I love the way you laugh
depression,english,I feel trapped in my own mind
depression,bangla,আমি সব সময় দুঃখিত থাকি আর কারণ জানি না
depression,bangla,সবকিছু ধূসর আর শূন্য মনে হচ্ছে
depression,bangla,আর চেষ্টা করার কোনো অর্থ দেখি না
fall_in_love,bangla,তুমি আমার হৃদয় চুরি করেছো
depression,english,I feel so hopeless about my future
suicide,english,Death is my only friend now
suicide,english,I have made peace with dying
fall_in_love,english,You are the reason I believe in love
suicide,bangla,বেঁচে থাকার কোনো কারণ নেই আমার
suicide,english,I am going to jump
suicide,english,I have made a plan to end my life
fall_in_love,bangla,তোমার কাছে গেলে বুকের ধড়ফড় বেড়ে যায়
suicide,english,I should just jump off a bridge
depression,english,I feel invisible to the world
suicide,bangla,আমি চাই কষ্ট চিরতরে শেষ হোক
depression,english,I don't see a future for myself
suicide,bangla,আমি মৃত্যুর সাথে শান্তি স্থাপন করেছি
fall_in_love,bangla,তুমি প্রতিটি ক্ষেত্রেই নিখুঁত
depression,english,I just want to stay in bed forever
depression,english,I feel like giving up on everything
depression,bangla,আমি একা এই যুদ্ধ চালিয়ে যেতে ক্লান্ত
suicide,bangla,আমি আমার জীবন শেষ করার পরিকল্পনা করেছি
suicide,bangla,আমি আমার কষ্ট শেষ করতে যাচ্ছি
fall_in_love,bangla,তুমি আমার পৃথিবীকে ঘুরিয়ে দাও
depression,english,I am tired of pretending to be okay
depression,english,Everything feels like a struggle
suicide,bangla,আমি আমার জীবন শেষ করার পরিকল্পনা করেছি
depression,bangla,আমি সব সময় খুব ক্লান্ত বোধ করি
fall_in_love,bangla,তোমার হাসির প্রতি আমি আসক্ত
depression,bangla,সবকিছুই সংগ্রাম মনে হয়
fall_in_love,english,I am crazy about you
depression,english,The sadness never goes away
depression,bangla,আমি আমার নিজের জীবনের ভূতের মতো
suicide,bangla,আমি শান্তিতে মরে যেতে চাই
depression,bangla,আমি সারাদিন বিছানায় পড়ে থাকতে চাই
fall_in_love,english,You complete me
depression,bangla,আমি সবকিছুতে ব্যর্থ হচ্ছি
depression,bangla,কোনো কিছুই আমাকে আর খুশি করতে পারে না
suicide,bangla,আমি আমার জীবন শেষ করতে চাই
fall_in_love,english,You make the world brighter
depression,bangla,আমার ভিতরে সব ভেঙে গেছে
fall_in_love,bangla,তুমি আমার স্বপ্নের মতো
fall_in_love,english,You make me want to be a better person
suicide,bangla,জীবন বাঁচানোর মতো নয়
depression,english,My mind is a dark place
fall_in_love,bangla,আমি সারা দিন তোমার কথা ভাবি
fall_in_love,english,I cannot stop smiling when I think of you
suicide,bangla,আমি আমার সুইসাইড নোট লিখে ফেলেছি
suicide,bangla,আমি আমার জীবন শেষ করতে চাই
fall_in_love,english,You are the most amazing person I know
fall_in_love,english,My feelings for you are real
suicide,bangla,আমি আমার শেষ বিদায় বলছি
fall_in_love,english,I am addicted to your smile
fall_in_love,bangla,প্রতিটি দিন আমি তোমাকে আরও বেশি ভালোবাসি
depression,bangla,আমি আর বাঁচতে চাই না
suicide,english,Suicide is my destiny
depression,bangla,আমি কারো সাথে কথা বলতে চাই না
suicide,english,Suicide is the only way out for me
fall_in_love,bangla,তুমি আমার দিনের সবচেয়ে সুন্দর অংশ
fall_in_love,bangla,আমি তোমার দিকে তাকানোর ভঙ্গি ভালোবাসি
depression,english,I am always sad and I don't know why
depression,bangla,কোনো কিছুই আমাকে আর খুশি করতে পারে না
depression,english,My heart feels so heavy all the time
fall_in_love,bangla,তুমি আমাকে বাঁচিয়ে রাখো
suicide,bangla,আমি এই পৃথিবীকে বিদায় বলছি
suicide,english,I am going to kill myself tonight
suicide,english,I have no reason to live anymore
depression,bangla,কেউ আমাকে বোঝে না মনে হয়
suicide,english,I am going to hang myself
suicide,bangla,আমি চিরতরে অদৃশ্য হতে চাই
suicide,english,Death is my only escape
fall_in_love,english,You are special to me
fall_in_love,english,My heart beats faster when you are near
depression,bangla,দুঃখটা কখনো যায় না
suicide,english,Suicide feels like my only option
depression,english,I feel like I am drowning and nobody sees it
fall_in_love,bangla,আমি তোমাকে গভীরভাবে ভালোবাসি
depression,bangla,সব সময় আমার ভিতরটা খালি খালি লাগে
suicide,bangla,এই কষ্টের চেয়ে মৃত্যু ভালো
suicide,english,I have been saving pills for weeks
depression,bangla,আমি কারো সাথে কথা বলতে চাই না
fall_in_love,bangla,তোমার প্রতি আমার অনুভূতি সত্যি
depression,bangla,আমি অনুভূতিহীন এবং সবার থেকে বিচ্ছিন্ন
fall_in_love,bangla,তুমি আমার সবকিছু
suicide,english,I am ready to say goodbye to everyone
suicide,english,"I can't take it anymore, I am going to end it"
fall_in_love,english,You are the light of my life
depression,english,Everything feels grey and empty
depression,bangla,আমি একজন ব্যর্থ মানুষ
